,id,churn_probability,churn_probability_pred_LR,churn_probability_pred_RF,churn_probability_pred_DC,churn_probability_pred_XG
5193,75192,0,0.0,0.0,0.0,0
5194,75193,0,0.0,0.0,0.0,0
5195,75194,1,0.0,0.0,0.0,0
5196,75195,0,0.0,0.0,0.0,0
5197,75196,0,0.0,0.0,0.0,0
5198,75197,1,1.0,1.0,1.0,1
5199,75198,0,0.0,0.0,0.0,0
5200,75199,0,0.0,0.0,0.0,0
5201,75200,0,0.0,0.0,0.0,0
5202,75201,0,0.0,0.0,0.0,0
5203,75202,0,0.0,0.0,0.0,0
5204,75203,0,0.0,0.0,0.0,0
5205,75204,1,0.0,1.0,1.0,1
5206,75205,0,0.0,0.0,0.0,0
5207,75206,0,0.0,0.0,0.0,0
5208,75207,0,0.0,1.0,1.0,1
5209,75208,0,0.0,0.0,0.0,0
5210,75209,0,0.0,0.0,0.0,0
5211,75210,0,0.0,0.0,0.0,0
5212,75211,0,0.0,0.0,0.0,0
5213,75212,0,0.0,0.0,0.0,0
5214,75213,0,0.0,0.0,0.0,0
5215,75214,0,0.0,0.0,0.0,0
5216,75215,0,0.0,0.0,0.0,0
5217,75216,0,0.0,0.0,0.0,0
5218,75217,0,0.0,0.0,0.0,0
5219,75218,0,0.0,0.0,0.0,0
5220,75219,0,0.0,0.0,0.0,0
5221,75220,0,0.0,0.0,0.0,0
5222,75221,0,0.0,0.0,0.0,0
5223,75222,0,1.0,1.0,1.0,1
5224,75223,0,0.0,0.0,0.0,0
5225,75224,0,0.0,0.0,0.0,0
5226,75225,0,0.0,0.0,0.0,0
5227,75226,0,0.0,0.0,0.0,0
5228,75227,0,0.0,0.0,0.0,0
5229,75228,0,0.0,0.0,0.0,0
5230,75229,0,1.0,0.0,0.0,0
5231,75230,0,0.0,0.0,0.0,0
5232,75231,0,0.0,0.0,0.0,0
5233,75232,0,0.0,0.0,0.0,0
5234,75233,0,0.0,0.0,0.0,0
5235,75234,1,0.0,1.0,1.0,1
5236,75235,0,0.0,0.0,0.0,0
5237,75236,0,1.0,0.0,0.0,0
5238,75237,0,0.0,0.0,0.0,0
5239,75238,0,0.0,0.0,0.0,0
5240,75239,0,0.0,0.0,0.0,0
5241,75240,0,0.0,0.0,0.0,0
5242,75241,0,0.0,0.0,0.0,0
5243,75242,0,0.0,0.0,0.0,0
5244,75243,0,0.0,0.0,0.0,0
5245,75244,0,0.0,0.0,0.0,0
5246,75245,0,0.0,0.0,0.0,0
5247,75246,0,0.0,0.0,0.0,0
5248,75247,0,0.0,0.0,0.0,0
5249,75248,1,1.0,1.0,1.0,1
5250,75249,0,0.0,0.0,0.0,0
5251,75250,0,0.0,0.0,0.0,0
5252,75251,0,0.0,0.0,0.0,0
5253,75252,0,0.0,0.0,0.0,0
5254,75253,0,0.0,0.0,0.0,0
5255,75254,0,0.0,0.0,0.0,0
5256,75255,0,0.0,0.0,0.0,0
5257,75256,0,0.0,0.0,0.0,0
5258,75257,0,0.0,0.0,0.0,0
5259,75258,0,0.0,0.0,0.0,0
5260,75259,0,0.0,0.0,0.0,0
5261,75260,0,0.0,0.0,0.0,0
5262,75261,0,0.0,0.0,0.0,0
5263,75262,0,0.0,0.0,0.0,0
5264,75263,0,0.0,0.0,0.0,0
5265,75264,1,0.0,0.0,1.0,0
5266,75265,0,0.0,0.0,0.0,0
5267,75266,0,0.0,0.0,0.0,0
5268,75267,0,0.0,0.0,0.0,0
5269,75268,0,0.0,0.0,0.0,0
5270,75269,0,0.0,0.0,0.0,0
5271,75270,0,0.0,0.0,0.0,0
5272,75271,0,0.0,0.0,0.0,0
5273,75272,0,0.0,0.0,0.0,0
5274,75273,0,0.0,0.0,0.0,0
5275,75274,0,0.0,0.0,0.0,0
5276,75275,0,0.0,0.0,0.0,0
5277,75276,0,0.0,0.0,0.0,0
5278,75277,0,0.0,0.0,0.0,0
5279,75278,0,0.0,0.0,0.0,0
5280,75279,0,0.0,0.0,0.0,0
5281,75280,1,1.0,1.0,1.0,1
5282,75281,0,0.0,0.0,0.0,0
5283,75282,0,0.0,0.0,0.0,0
5284,75283,1,1.0,1.0,1.0,1
5285,75284,0,0.0,0.0,0.0,0
5286,75285,0,0.0,0.0,0.0,0
5287,75286,0,0.0,0.0,0.0,0
5288,75287,0,0.0,0.0,0.0,0
5289,75288,0,0.0,0.0,0.0,0
5290,75289,0,0.0,0.0,0.0,0
5291,75290,0,0.0,0.0,0.0,0
5292,75291,0,0.0,0.0,0.0,0
5293,75292,0,1.0,1.0,1.0,1
5294,75293,0,0.0,0.0,0.0,0
5295,75294,1,1.0,0.0,1.0,0
5296,75295,0,0.0,0.0,0.0,0
5297,75296,0,0.0,0.0,0.0,0
5298,75297,0,0.0,0.0,0.0,0
5299,75298,0,0.0,0.0,0.0,0
5300,75299,0,1.0,0.0,0.0,0
5301,75300,0,0.0,0.0,0.0,0
5302,75301,0,0.0,0.0,0.0,0
5303,75302,0,0.0,0.0,0.0,0
5304,75303,0,0.0,0.0,0.0,0
5305,75304,0,0.0,0.0,0.0,0
5306,75305,1,0.0,0.0,0.0,0
5307,75306,0,0.0,0.0,0.0,0
5308,75307,0,0.0,0.0,0.0,0
5309,75308,0,0.0,0.0,0.0,0
5310,75309,0,0.0,0.0,0.0,0
5311,75310,0,0.0,0.0,0.0,0
5312,75311,0,0.0,0.0,0.0,0
5313,75312,0,0.0,0.0,0.0,0
5314,75313,0,0.0,0.0,0.0,0
5315,75314,0,0.0,0.0,0.0,0
5316,75315,0,0.0,0.0,0.0,0
5317,75316,0,0.0,0.0,0.0,0
5318,75317,0,0.0,0.0,0.0,0
5319,75318,0,0.0,0.0,0.0,0
5320,75319,0,0.0,0.0,0.0,0
5321,75320,0,0.0,0.0,0.0,0
5322,75321,0,0.0,0.0,0.0,0
5323,75322,0,0.0,0.0,0.0,0
5324,75323,0,0.0,0.0,0.0,0
5325,75324,0,0.0,0.0,0.0,0
5326,75325,0,0.0,0.0,0.0,0
5327,75326,0,0.0,0.0,0.0,0
5328,75327,0,0.0,0.0,0.0,0
5329,75328,0,0.0,0.0,0.0,0
5330,75329,0,0.0,0.0,0.0,0
5331,75330,0,1.0,0.0,0.0,0
5332,75331,0,0.0,0.0,0.0,0
5333,75332,0,0.0,0.0,0.0,0
5334,75333,0,0.0,0.0,0.0,0
5335,75334,0,0.0,0.0,0.0,0
5336,75335,1,1.0,1.0,1.0,1
5337,75336,0,0.0,0.0,0.0,0
5338,75337,0,0.0,0.0,0.0,0
5339,75338,0,0.0,0.0,0.0,0
5340,75339,1,1.0,1.0,1.0,1
5341,75340,0,0.0,0.0,0.0,0
5342,75341,0,0.0,0.0,0.0,0
5343,75342,0,0.0,0.0,0.0,0
5344,75343,0,0.0,0.0,0.0,0
5345,75344,0,0.0,0.0,0.0,0
5346,75345,0,0.0,0.0,0.0,0
5347,75346,0,0.0,0.0,0.0,0
5348,75347,0,0.0,0.0,0.0,0
5349,75348,0,0.0,0.0,0.0,0
5350,75349,0,0.0,0.0,0.0,0
5351,75350,0,0.0,0.0,0.0,0
5352,75351,0,0.0,0.0,0.0,0
5353,75352,0,0.0,0.0,0.0,0
5354,75353,1,0.0,0.0,0.0,1
5355,75354,0,0.0,0.0,0.0,0
5356,75355,0,0.0,0.0,0.0,0
5357,75356,0,0.0,0.0,0.0,0
5358,75357,0,0.0,0.0,0.0,0
5359,75358,0,0.0,0.0,0.0,0
5360,75359,0,0.0,0.0,0.0,0
5361,75360,1,0.0,0.0,0.0,0
5362,75361,0,0.0,0.0,0.0,0
5363,75362,0,0.0,0.0,0.0,0
5364,75363,0,0.0,0.0,1.0,0
5365,75364,0,0.0,0.0,0.0,0
5366,75365,0,0.0,0.0,0.0,0
5367,75366,0,0.0,0.0,0.0,0
5368,75367,0,0.0,0.0,0.0,0
5369,75368,0,0.0,0.0,0.0,0
5370,75369,0,0.0,0.0,0.0,0
5371,75370,0,0.0,0.0,0.0,0
5372,75371,0,0.0,0.0,0.0,0
5373,75372,1,0.0,0.0,1.0,0
5374,75373,0,0.0,0.0,0.0,0
5375,75374,0,0.0,0.0,0.0,0
5376,75375,0,0.0,0.0,0.0,0
5377,75376,0,1.0,0.0,0.0,0
5378,75377,1,0.0,0.0,1.0,0
5379,75378,1,0.0,0.0,1.0,0
5380,75379,0,0.0,0.0,0.0,0
5381,75380,0,0.0,0.0,0.0,0
5382,75381,0,0.0,0.0,0.0,0
5383,75382,1,0.0,0.0,0.0,0
5384,75383,1,0.0,0.0,0.0,0
5385,75384,0,0.0,0.0,0.0,0
5386,75385,0,0.0,0.0,0.0,0
5387,75386,0,0.0,0.0,0.0,0
5388,75387,0,0.0,0.0,0.0,0
5389,75388,0,0.0,0.0,0.0,0
5390,75389,0,0.0,0.0,1.0,0
5391,75390,0,0.0,0.0,0.0,0
5392,75391,1,0.0,0.0,0.0,0
5393,75392,0,0.0,0.0,0.0,0
5394,75393,0,0.0,0.0,0.0,0
5395,75394,0,0.0,0.0,0.0,0
5396,75395,0,0.0,0.0,0.0,0
5397,75396,0,0.0,0.0,0.0,0
5398,75397,0,0.0,0.0,0.0,0
5399,75398,0,0.0,0.0,0.0,0
5400,75399,0,0.0,0.0,0.0,0
5401,75400,0,0.0,0.0,0.0,0
5402,75401,0,0.0,0.0,0.0,0
5403,75402,0,0.0,0.0,0.0,0
5404,75403,0,0.0,0.0,0.0,0
5405,75404,0,0.0,0.0,0.0,0
5406,75405,0,0.0,0.0,0.0,0
5407,75406,0,0.0,0.0,0.0,0
5408,75407,0,0.0,0.0,0.0,0
5409,75408,0,0.0,0.0,1.0,0
5410,75409,0,0.0,0.0,0.0,0
5411,75410,0,0.0,0.0,0.0,0
5412,75411,0,0.0,0.0,0.0,0
5413,75412,0,0.0,0.0,0.0,0
5414,75413,0,0.0,0.0,0.0,0
5415,75414,0,0.0,0.0,0.0,0
5416,75415,0,0.0,0.0,0.0,0
5417,75416,0,0.0,0.0,0.0,0
5418,75417,0,0.0,0.0,0.0,0
5419,75418,0,0.0,0.0,0.0,0
5420,75419,0,0.0,0.0,0.0,0
5421,75420,0,0.0,0.0,0.0,0
5422,75421,0,0.0,0.0,0.0,0
5423,75422,0,0.0,0.0,0.0,0
5424,75423,0,0.0,0.0,0.0,0
5425,75424,0,0.0,0.0,0.0,0
5426,75425,0,0.0,0.0,0.0,0
5427,75426,0,0.0,0.0,0.0,0
5428,75427,1,0.0,0.0,0.0,0
5429,75428,0,0.0,0.0,0.0,0
5430,75429,0,0.0,0.0,0.0,0
5431,75430,0,0.0,0.0,0.0,0
5432,75431,0,0.0,0.0,0.0,0
5433,75432,0,0.0,0.0,0.0,0
5434,75433,0,1.0,0.0,0.0,0
5435,75434,1,1.0,1.0,1.0,1
5436,75435,0,0.0,0.0,0.0,0
5437,75436,0,0.0,0.0,0.0,0
5438,75437,0,1.0,0.0,0.0,0
5439,75438,0,0.0,0.0,0.0,0
5440,75439,1,1.0,1.0,1.0,1
5441,75440,0,0.0,0.0,0.0,0
5442,75441,0,0.0,0.0,0.0,0
5443,75442,1,1.0,1.0,1.0,1
5444,75443,0,0.0,0.0,0.0,0
5445,75444,0,0.0,0.0,0.0,0
5446,75445,0,0.0,0.0,0.0,0
5447,75446,0,0.0,0.0,0.0,0
5448,75447,0,0.0,0.0,0.0,0
5449,75448,0,0.0,0.0,0.0,0
5450,75449,0,0.0,0.0,0.0,0
5451,75450,0,1.0,1.0,1.0,1
5452,75451,0,0.0,0.0,0.0,0
5453,75452,0,0.0,0.0,0.0,0
5454,75453,0,0.0,0.0,0.0,0
5455,75454,0,0.0,0.0,0.0,0
5456,75455,0,0.0,0.0,0.0,0
5457,75456,0,0.0,0.0,0.0,0
5458,75457,0,0.0,1.0,1.0,1
5459,75458,0,0.0,0.0,0.0,0
5460,75459,0,0.0,0.0,0.0,0
5461,75460,0,0.0,0.0,0.0,0
5462,75461,0,0.0,0.0,0.0,0
5463,75462,0,0.0,0.0,0.0,0
5464,75463,0,0.0,0.0,0.0,0
5465,75464,0,0.0,0.0,0.0,0
5466,75465,0,0.0,0.0,0.0,0
5467,75466,0,0.0,0.0,0.0,0
5468,75467,0,1.0,0.0,0.0,0
5469,75468,0,0.0,0.0,0.0,0
5470,75469,1,0.0,1.0,0.0,0
5471,75470,1,1.0,1.0,1.0,1
5472,75471,1,0.0,1.0,1.0,1
5473,75472,0,0.0,0.0,0.0,0
5474,75473,0,0.0,0.0,0.0,0
5475,75474,0,0.0,0.0,0.0,0
5476,75475,0,0.0,0.0,0.0,0
5477,75476,0,0.0,0.0,0.0,0
5478,75477,0,0.0,0.0,0.0,0
5479,75478,0,0.0,0.0,0.0,0
5480,75479,0,0.0,0.0,0.0,0
5481,75480,0,0.0,0.0,0.0,0
5482,75481,0,0.0,0.0,0.0,0
5483,75482,0,0.0,0.0,0.0,0
5484,75483,0,0.0,0.0,0.0,0
5485,75484,0,0.0,0.0,0.0,0
5486,75485,0,0.0,0.0,0.0,0
5487,75486,0,0.0,0.0,0.0,0
5488,75487,0,0.0,0.0,0.0,0
5489,75488,0,0.0,0.0,0.0,0
5490,75489,1,0.0,0.0,0.0,0
5491,75490,0,0.0,0.0,0.0,0
5492,75491,0,0.0,0.0,0.0,0
5493,75492,0,0.0,0.0,0.0,0
5494,75493,0,0.0,0.0,0.0,0
5495,75494,0,0.0,0.0,0.0,0
5496,75495,0,0.0,0.0,0.0,0
5497,75496,0,0.0,0.0,0.0,0
5498,75497,0,0.0,0.0,0.0,0
5499,75498,0,0.0,0.0,0.0,0
5500,75499,0,0.0,0.0,0.0,0
5501,75500,0,0.0,0.0,0.0,0
5502,75501,0,0.0,0.0,0.0,0
5503,75502,0,0.0,0.0,0.0,0
5504,75503,0,1.0,1.0,1.0,1
5505,75504,0,0.0,0.0,0.0,0
5506,75505,0,1.0,1.0,1.0,1
5507,75506,0,0.0,0.0,0.0,0
5508,75507,0,1.0,0.0,0.0,0
5509,75508,0,0.0,0.0,0.0,0
5510,75509,0,0.0,0.0,0.0,0
5511,75510,0,0.0,0.0,0.0,0
5512,75511,0,1.0,0.0,0.0,0
5513,75512,0,0.0,0.0,0.0,0
5514,75513,0,0.0,0.0,0.0,0
5515,75514,0,0.0,0.0,0.0,0
5516,75515,0,0.0,0.0,0.0,0
5517,75516,0,0.0,0.0,0.0,0
5518,75517,0,1.0,0.0,0.0,0
5519,75518,0,1.0,0.0,0.0,0
5520,75519,0,0.0,0.0,0.0,0
5521,75520,0,0.0,0.0,0.0,0
5522,75521,0,0.0,0.0,0.0,0
5523,75522,0,0.0,0.0,0.0,0
5524,75523,1,0.0,0.0,1.0,0
5525,75524,0,0.0,0.0,0.0,0
5526,75525,0,0.0,0.0,0.0,0
5527,75526,0,0.0,0.0,0.0,0
5528,75527,0,0.0,0.0,0.0,0
5529,75528,1,0.0,0.0,0.0,0
5530,75529,0,0.0,0.0,0.0,0
5531,75530,1,1.0,1.0,1.0,1
5532,75531,0,0.0,0.0,0.0,0
5533,75532,0,0.0,0.0,0.0,0
5534,75533,1,0.0,0.0,1.0,1
5535,75534,1,0.0,1.0,1.0,1
5536,75535,0,0.0,0.0,0.0,0
5537,75536,0,0.0,0.0,0.0,0
5538,75537,0,0.0,0.0,0.0,0
5539,75538,1,0.0,0.0,0.0,0
5540,75539,0,0.0,0.0,0.0,0
5541,75540,0,1.0,1.0,1.0,1
5542,75541,0,0.0,0.0,0.0,0
5543,75542,0,0.0,0.0,0.0,0
5544,75543,0,0.0,1.0,1.0,1
5545,75544,0,0.0,0.0,0.0,0
5546,75545,0,0.0,0.0,0.0,0
5547,75546,0,0.0,0.0,0.0,0
5548,75547,0,0.0,0.0,0.0,0
5549,75548,0,0.0,0.0,0.0,0
5550,75549,0,0.0,0.0,0.0,0
5551,75550,0,0.0,0.0,0.0,0
5552,75551,0,0.0,0.0,0.0,0
5553,75552,0,0.0,0.0,0.0,0
5554,75553,0,0.0,0.0,0.0,0
5555,75554,0,0.0,0.0,0.0,0
5556,75555,0,0.0,0.0,0.0,0
5557,75556,0,0.0,0.0,0.0,0
5558,75557,0,0.0,0.0,0.0,0
5559,75558,0,1.0,0.0,0.0,0
5560,75559,0,0.0,0.0,0.0,0
5561,75560,0,0.0,0.0,0.0,0
5562,75561,0,0.0,0.0,0.0,0
5563,75562,0,0.0,0.0,0.0,0
5564,75563,1,0.0,0.0,0.0,1
5565,75564,0,0.0,0.0,0.0,0
5566,75565,0,0.0,0.0,0.0,0
5567,75566,0,0.0,0.0,0.0,0
5568,75567,0,0.0,0.0,0.0,0
5569,75568,0,0.0,0.0,0.0,0
5570,75569,0,0.0,0.0,0.0,0
5571,75570,0,0.0,0.0,0.0,0
5572,75571,0,0.0,0.0,0.0,0
5573,75572,0,0.0,0.0,0.0,0
5574,75573,0,0.0,0.0,0.0,0
5575,75574,0,0.0,0.0,0.0,0
5576,75575,0,1.0,0.0,0.0,0
5577,75576,0,1.0,0.0,0.0,0
5578,75577,0,0.0,0.0,0.0,0
5579,75578,0,0.0,0.0,0.0,0
5580,75579,0,0.0,0.0,0.0,0
5581,75580,0,0.0,0.0,0.0,0
5582,75581,0,0.0,0.0,0.0,0
5583,75582,0,0.0,0.0,0.0,0
5584,75583,0,0.0,0.0,0.0,0
5585,75584,0,0.0,0.0,0.0,0
5586,75585,0,0.0,0.0,0.0,0
5587,75586,0,0.0,0.0,0.0,0
5588,75587,0,0.0,0.0,0.0,0
5589,75588,1,1.0,1.0,1.0,1
5590,75589,0,0.0,0.0,0.0,0
5591,75590,0,0.0,0.0,0.0,0
5592,75591,1,1.0,0.0,1.0,1
5593,75592,0,0.0,0.0,0.0,0
5594,75593,0,0.0,0.0,0.0,0
5595,75594,0,1.0,0.0,0.0,0
5596,75595,0,0.0,0.0,0.0,0
5597,75596,0,0.0,0.0,0.0,0
5598,75597,1,0.0,1.0,1.0,1
5599,75598,0,0.0,0.0,0.0,0
5600,75599,0,0.0,0.0,0.0,0
5601,75600,0,0.0,0.0,0.0,0
5602,75601,1,0.0,0.0,0.0,0
5603,75602,0,0.0,0.0,0.0,0
5604,75603,0,0.0,0.0,0.0,0
5605,75604,0,0.0,0.0,0.0,0
5606,75605,0,0.0,0.0,0.0,0
5607,75606,0,0.0,0.0,0.0,0
5608,75607,0,0.0,0.0,0.0,0
5609,75608,0,0.0,0.0,0.0,0
5610,75609,0,0.0,0.0,0.0,0
5611,75610,0,0.0,0.0,0.0,0
5612,75611,0,0.0,0.0,0.0,0
5613,75612,0,0.0,0.0,0.0,0
5614,75613,0,0.0,0.0,0.0,0
5615,75614,0,0.0,0.0,0.0,0
5616,75615,0,0.0,0.0,0.0,0
5617,75616,0,0.0,0.0,0.0,0
5618,75617,1,0.0,1.0,1.0,1
5619,75618,0,0.0,0.0,0.0,0
5620,75619,1,0.0,0.0,0.0,0
5621,75620,0,0.0,0.0,0.0,0
5622,75621,0,0.0,0.0,0.0,0
5623,75622,1,1.0,1.0,0.0,1
5624,75623,0,1.0,0.0,0.0,0
5625,75624,0,0.0,0.0,0.0,0
5626,75625,0,0.0,0.0,0.0,0
5627,75626,0,0.0,0.0,0.0,0
5628,75627,0,0.0,0.0,0.0,0
5629,75628,0,0.0,0.0,0.0,0
5630,75629,0,0.0,0.0,0.0,0
5631,75630,0,0.0,0.0,0.0,0
5632,75631,1,0.0,0.0,0.0,0
5633,75632,0,0.0,0.0,0.0,0
5634,75633,0,0.0,0.0,0.0,0
5635,75634,0,0.0,0.0,0.0,0
5636,75635,0,0.0,0.0,0.0,0
5637,75636,0,0.0,0.0,0.0,0
5638,75637,0,0.0,0.0,0.0,0
5639,75638,0,0.0,0.0,0.0,0
5640,75639,0,0.0,0.0,0.0,0
5641,75640,1,1.0,1.0,1.0,1
5642,75641,0,1.0,1.0,1.0,1
5643,75642,0,0.0,0.0,0.0,0
5644,75643,1,1.0,1.0,1.0,1
5645,75644,0,0.0,0.0,0.0,0
5646,75645,0,0.0,0.0,0.0,0
5647,75646,0,0.0,0.0,0.0,0
5648,75647,0,0.0,0.0,0.0,0
5649,75648,0,0.0,0.0,0.0,0
5650,75649,0,0.0,0.0,0.0,0
5651,75650,0,0.0,0.0,0.0,0
5652,75651,0,0.0,0.0,0.0,0
5653,75652,0,0.0,0.0,0.0,0
5654,75653,0,1.0,0.0,0.0,0
5655,75654,0,0.0,0.0,0.0,0
5656,75655,0,0.0,0.0,0.0,0
5657,75656,0,0.0,0.0,0.0,0
5658,75657,0,0.0,0.0,0.0,0
5659,75658,0,0.0,0.0,0.0,0
5660,75659,0,0.0,0.0,0.0,0
5661,75660,0,0.0,0.0,0.0,0
5662,75661,0,0.0,0.0,0.0,0
5663,75662,0,1.0,0.0,0.0,0
5664,75663,0,0.0,0.0,0.0,0
5665,75664,0,0.0,0.0,0.0,0
5666,75665,0,0.0,0.0,0.0,0
5667,75666,0,0.0,0.0,0.0,0
5668,75667,0,0.0,0.0,0.0,0
5669,75668,0,0.0,0.0,0.0,0
5670,75669,0,0.0,0.0,0.0,0
5671,75670,0,0.0,0.0,0.0,0
5672,75671,0,0.0,0.0,0.0,0
5673,75672,0,0.0,0.0,0.0,0
5674,75673,0,0.0,0.0,0.0,0
5675,75674,0,0.0,0.0,0.0,0
5676,75675,0,0.0,0.0,0.0,0
5677,75676,0,0.0,0.0,0.0,0
5678,75677,0,0.0,0.0,0.0,0
5679,75678,1,0.0,1.0,1.0,1
5680,75679,0,0.0,0.0,0.0,0
5681,75680,0,0.0,0.0,0.0,0
5682,75681,0,0.0,0.0,0.0,0
5683,75682,1,0.0,0.0,0.0,0
5684,75683,0,0.0,0.0,0.0,0
5685,75684,1,1.0,1.0,1.0,1
5686,75685,0,0.0,0.0,0.0,0
5687,75686,0,0.0,0.0,0.0,0
5688,75687,0,0.0,0.0,0.0,0
5689,75688,0,0.0,0.0,0.0,0
5690,75689,0,0.0,0.0,0.0,0
5691,75690,0,0.0,0.0,0.0,0
5692,75691,0,0.0,0.0,0.0,0
5693,75692,0,0.0,0.0,0.0,0
5694,75693,0,0.0,0.0,0.0,0
5695,75694,0,0.0,0.0,0.0,0
5696,75695,0,0.0,0.0,0.0,0
5697,75696,1,0.0,0.0,0.0,0
5698,75697,0,0.0,0.0,0.0,0
5699,75698,0,0.0,0.0,0.0,0
5700,75699,1,0.0,1.0,1.0,1
5701,75700,0,0.0,0.0,0.0,0
5702,75701,0,0.0,0.0,0.0,0
5703,75702,0,0.0,0.0,0.0,0
5704,75703,0,1.0,0.0,0.0,1
5705,75704,0,0.0,0.0,0.0,0
5706,75705,0,0.0,0.0,0.0,0
5707,75706,0,0.0,0.0,0.0,0
5708,75707,0,0.0,0.0,0.0,0
5709,75708,0,0.0,0.0,0.0,0
5710,75709,0,0.0,0.0,0.0,0
5711,75710,0,0.0,0.0,0.0,0
5712,75711,0,0.0,0.0,0.0,0
5713,75712,0,0.0,0.0,0.0,0
5714,75713,0,1.0,1.0,1.0,1
5715,75714,0,0.0,0.0,0.0,0
5716,75715,0,0.0,0.0,0.0,0
5717,75716,0,0.0,0.0,0.0,0
5718,75717,0,0.0,0.0,0.0,0
5719,75718,0,0.0,0.0,0.0,0
5720,75719,0,0.0,0.0,0.0,0
5721,75720,0,0.0,0.0,0.0,0
5722,75721,0,1.0,0.0,0.0,0
5723,75722,0,0.0,0.0,0.0,0
5724,75723,0,0.0,0.0,0.0,0
5725,75724,0,0.0,0.0,0.0,0
5726,75725,0,0.0,0.0,0.0,0
5727,75726,0,0.0,0.0,0.0,0
5728,75727,0,0.0,0.0,0.0,0
5729,75728,0,1.0,0.0,0.0,0
5730,75729,0,0.0,0.0,0.0,0
5731,75730,0,0.0,0.0,0.0,0
5732,75731,0,0.0,0.0,0.0,0
5733,75732,0,0.0,0.0,0.0,0
5734,75733,0,0.0,0.0,0.0,0
5735,75734,0,0.0,0.0,0.0,0
5736,75735,0,0.0,0.0,0.0,0
5737,75736,0,0.0,0.0,0.0,0
5738,75737,0,0.0,0.0,0.0,0
5739,75738,0,0.0,0.0,0.0,0
5740,75739,1,1.0,0.0,0.0,0
5741,75740,0,0.0,0.0,0.0,0
5742,75741,0,0.0,0.0,0.0,0
5743,75742,0,0.0,0.0,0.0,0
5744,75743,0,0.0,0.0,0.0,0
5745,75744,0,0.0,0.0,0.0,0
5746,75745,0,0.0,0.0,0.0,0
5747,75746,0,0.0,0.0,0.0,0
5748,75747,0,0.0,0.0,0.0,0
5749,75748,0,1.0,0.0,0.0,0
5750,75749,0,0.0,0.0,0.0,0
5751,75750,0,0.0,0.0,0.0,0
5752,75751,1,0.0,0.0,0.0,0
5753,75752,0,0.0,0.0,0.0,0
5754,75753,0,0.0,0.0,0.0,0
5755,75754,0,0.0,0.0,0.0,0
5756,75755,0,0.0,0.0,0.0,0
5757,75756,0,0.0,0.0,0.0,0
5758,75757,0,0.0,0.0,0.0,0
5759,75758,0,0.0,0.0,0.0,0
5760,75759,1,1.0,1.0,1.0,1
5761,75760,1,1.0,1.0,1.0,1
5762,75761,0,0.0,0.0,0.0,0
5763,75762,0,0.0,0.0,0.0,0
5764,75763,0,0.0,0.0,0.0,0
5765,75764,0,0.0,0.0,0.0,0
5766,75765,0,0.0,0.0,0.0,0
5767,75766,0,0.0,0.0,0.0,0
5768,75767,1,0.0,0.0,0.0,0
5769,75768,0,0.0,0.0,0.0,0
5770,75769,0,0.0,0.0,0.0,0
5771,75770,0,0.0,0.0,0.0,0
5772,75771,0,0.0,0.0,0.0,0
5773,75772,0,1.0,0.0,0.0,0
5774,75773,0,0.0,0.0,0.0,0
5775,75774,1,0.0,0.0,0.0,0
5776,75775,0,0.0,0.0,0.0,0
5777,75776,1,1.0,1.0,1.0,1
5778,75777,0,0.0,0.0,0.0,0
5779,75778,0,0.0,0.0,0.0,0
5780,75779,0,0.0,0.0,0.0,0
5781,75780,0,0.0,0.0,0.0,0
5782,75781,0,0.0,0.0,0.0,0
5783,75782,0,0.0,0.0,0.0,0
5784,75783,1,1.0,1.0,1.0,1
5785,75784,0,0.0,0.0,0.0,0
5786,75785,1,0.0,1.0,1.0,0
5787,75786,0,0.0,0.0,0.0,0
5788,75787,0,0.0,0.0,0.0,0
5789,75788,0,0.0,0.0,0.0,0
5790,75789,0,0.0,0.0,0.0,0
5791,75790,0,0.0,0.0,0.0,0
5792,75791,0,0.0,0.0,0.0,0
5793,75792,1,0.0,0.0,0.0,0
5794,75793,0,0.0,0.0,0.0,0
5795,75794,1,1.0,0.0,0.0,0
5796,75795,0,0.0,0.0,0.0,0
5797,75796,0,0.0,0.0,0.0,0
5798,75797,0,0.0,0.0,0.0,0
5799,75798,1,1.0,1.0,1.0,1
5800,75799,0,0.0,0.0,0.0,0
5801,75800,0,0.0,0.0,0.0,0
5802,75801,0,0.0,1.0,1.0,1
5803,75802,0,0.0,0.0,0.0,0
5804,75803,0,0.0,0.0,0.0,0
5805,75804,0,0.0,0.0,0.0,0
5806,75805,0,0.0,0.0,0.0,0
5807,75806,0,0.0,0.0,0.0,0
5808,75807,1,0.0,1.0,1.0,1
5809,75808,1,0.0,0.0,0.0,0
5810,75809,0,0.0,0.0,0.0,0
5811,75810,0,0.0,0.0,0.0,0
5812,75811,0,0.0,0.0,0.0,0
5813,75812,0,0.0,0.0,0.0,0
5814,75813,0,0.0,0.0,0.0,0
5815,75814,0,0.0,0.0,0.0,0
5816,75815,0,0.0,0.0,0.0,0
5817,75816,0,0.0,0.0,0.0,0
5818,75817,0,0.0,0.0,0.0,0
5819,75818,0,0.0,0.0,0.0,0
5820,75819,0,0.0,0.0,0.0,0
5821,75820,0,1.0,0.0,0.0,0
5822,75821,0,0.0,0.0,0.0,0
5823,75822,0,0.0,0.0,0.0,0
5824,75823,0,0.0,0.0,0.0,0
5825,75824,1,0.0,0.0,0.0,0
